Wall time,Step,Value
1697467948.4699514,0,0.5908205509185791
1697468237.3885336,1,0.5932696461677551
1697468526.3222141,2,0.5933741331100464
1697468815.6326587,3,0.5965880751609802
1697469104.8772738,4,0.5969319939613342
1697469393.7705452,5,0.5981131792068481
1697469682.760967,6,0.6014830470085144
1697469972.7445204,7,0.5932508707046509
1697470261.883945,8,0.6019766330718994
1697470550.6725402,9,0.6010017991065979
1697470840.129892,10,0.599389374256134
1697471129.6242564,11,0.6040142178535461
1697471419.1610084,12,0.5983080863952637
1697471708.8483353,13,0.599055290222168
1697471998.4481995,14,0.6013407707214355
1697472288.0822184,15,0.6006482243537903
1697472577.9463904,16,0.602101743221283
1697472867.6295118,17,0.6005731225013733
1697473157.2171686,18,0.5991594791412354
1697473446.8876448,19,0.6000745296478271
1697473736.485263,20,0.5980582237243652
1697474026.036103,21,0.6004074811935425
1697474315.968654,22,0.5997007489204407
1697474605.5503628,23,0.602626383304596
1697474895.8102968,24,0.6040990948677063
1697475185.4702287,25,0.5999336838722229
1697475475.1293006,26,0.6020874977111816
1697475764.6999757,27,0.5999252796173096
1697476054.4194088,28,0.6048673987388611
1697476344.1362677,29,0.6068702340126038
1697476633.8014588,30,0.6031217575073242
1697476923.4432013,31,0.6042868494987488
1697477213.4211767,32,0.6010761857032776
1697477503.7911115,33,0.6017234921455383
1697477793.2540145,34,0.6056401133537292
1697478083.5049617,35,0.603752076625824
1697478373.3132615,36,0.600906252861023
1697478663.0029056,37,0.6042026877403259
1697478953.064496,38,0.6038606762886047
1697479243.2384574,39,0.6035451889038086
1697479532.8501415,40,0.6030296087265015
1697479823.011133,41,0.6059925556182861
1697480112.6212661,42,0.603456437587738
1697480402.3362298,43,0.6026927828788757
1697480692.085478,44,0.6060968041419983
1697480981.7311175,45,0.6050461530685425
1697481272.0064824,46,0.6019640564918518
1697481562.034919,47,0.6018728613853455
1697481851.829865,48,0.6034610867500305
1697482141.8196704,49,0.6044554710388184
1697482431.9567373,50,0.6034705638885498
1697482721.5085344,51,0.6094877123832703
1697483010.991485,52,0.6041678786277771
1697483301.4107573,53,0.6043636798858643
1697483591.6703951,54,0.6036285161972046
1697483881.249706,55,0.6014310717582703
1697484171.3714135,56,0.6024914383888245
1697484460.8326933,57,0.6017069816589355
1697484750.427603,58,0.601524293422699
1697485040.4162068,59,0.6066999435424805
1697485330.7447755,60,0.6035682559013367
1697485620.3438592,61,0.6012444496154785
1697485910.5670507,62,0.6045650839805603
1697486200.235488,63,0.6011107563972473
1697486489.877433,64,0.6048544049263
1697486779.9642603,65,0.6015350818634033
1697487069.3825114,66,0.6028942465782166
1697487359.0194752,67,0.605090320110321
1697487649.4104543,68,0.6034218072891235
1697487939.1274097,69,0.6030681133270264
1697488228.7504108,70,0.6040912866592407
1697488518.5475872,71,0.6031145453453064
1697488808.0749762,72,0.6045769453048706
1697489097.5417163,73,0.6057465076446533
1697489387.03366,74,0.6039304733276367
1697489676.681319,75,0.6042290329933167
1697489966.343877,76,0.6018834114074707
1697490256.5188565,77,0.6021246910095215
1697490546.1614904,78,0.6054374575614929
1697490835.8730757,79,0.6049233675003052
1697491126.1649945,80,0.6044167280197144
1697491415.6886325,81,0.6042073369026184
1697491705.3133297,82,0.60704106092453
1697491995.5310082,83,0.6033729314804077
1697492285.0683277,84,0.603373110294342
1697492575.255597,85,0.603376567363739
1697492865.2931318,86,0.603160560131073
1697493154.9334366,87,0.6042324900627136
1697493444.5037029,88,0.603553056716919
1697493734.6411126,89,0.6032832860946655
1697494024.5216596,90,0.6044921278953552
1697494314.295625,91,0.6030272245407104
1697494604.3991826,92,0.6028499603271484
1697494894.164084,93,0.6051930785179138
1697495183.8713913,94,0.6049226522445679
1697495473.7555296,95,0.6037907600402832
1697495763.869853,96,0.6042935848236084
1697496053.6284974,97,0.6036685109138489
1697496343.0117075,98,0.603100061416626
1697496632.9208891,99,0.6037560701370239
1697504931.818245,100,0.6066678166389465
1697505220.8088892,101,0.6018095016479492
1697505509.7040765,102,0.604229748249054
1697505798.4929922,103,0.6037576198577881
1697506087.554559,104,0.6022162437438965
1697506376.3834136,105,0.6041495203971863
1697506665.125015,106,0.6030995845794678
1697506953.9168208,107,0.6018421053886414
1697507242.8825316,108,0.6051004528999329
1697507531.5827281,109,0.6032401323318481
1697507820.999084,110,0.6009191870689392
1697508109.8776143,111,0.6094004511833191
1697508398.975525,112,0.6027067303657532
1697508688.1576617,113,0.6033041477203369
1697508977.02309,114,0.6015563607215881
1697509266.1351538,115,0.605552613735199
1697509555.669136,116,0.6056544184684753
1697509845.143003,117,0.6051962375640869
1697510134.2963033,118,0.6032634377479553
1697510423.5096402,119,0.6015288233757019
1697510712.8348076,120,0.6013237833976746
1697511002.3278277,121,0.6046063303947449
1697511291.470069,122,0.6035769581794739
1697511580.8631105,123,0.6024010181427002
1697511869.6971483,124,0.604213535785675
1697512159.1780803,125,0.6029059886932373
1697512448.615565,126,0.6018643975257874
1697512738.081017,127,0.6018035411834717
1697513027.139292,128,0.6005374193191528
1697513316.6483908,129,0.6055325865745544
1697513605.8994174,130,0.6047104597091675
